latitude,longitude,moisture,elevation_m,yield_t_ha
-30.263555,149.860695,11.9,245.88216,1.88674023
-30.263577,149.860685,11.9,245.85168,1.85217218
-30.263599,149.860675,11.9,245.88216,1.83260483
-30.263622,149.860665,11.9,245.85168,1.8294651
-30.263645,149.860656,10.6,245.8212,1.89362517
-30.263668,149.860647,10.6,245.76024,1.86689393
-30.26369,149.860638,10.6,245.8212,1.87359237
-30.263712,149.860629,10.6,245.79072,1.78094423
-30.263733,149.860622,10.6,245.76024,1.88522248
-30.263751,149.860617,10.6,245.76024,2.01795902
-30.263768,149.860613,10.6,245.79072,2.00935154
-30.26378,149.860611,10.6,245.76024,2.53271193
-30.263789,149.860609,10.6,245.76024,3.15999566
-30.263799,149.860606,10.6,245.76024,2.22264376
-30.263811,149.860598,10.6,245.79072,1.57772829
-30.263819,149.860591,10.6,245.8212,1.99619852
-30.263831,149.860582,10.6,245.8212,1.31818291
-30.263844,149.860573,10.6,245.79072,1.21051525
-30.263861,149.860562,10.6,245.72976,0.89191849
-30.263873,149.860555,10.6,245.72976,1.27686878
-30.263892,149.860545,10.6,245.69928,0.82668166
-30.263908,149.860537,10.6,245.6688,0.89141286
-30.263887,149.860499,10.6,245.6688,0.21645147
-30.263892,149.860465,10.6,245.63832,0.06204769
-30.263866,149.86048,10.6,245.6688,0.09826598
-30.263855,149.860468,10.6,245.6688,0.27031195
-30.263845,149.860455,10.6,245.63832,0.38843145
-30.263835,149.860441,10.6,245.63832,0.53959138
-30.263826,149.860428,10.6,245.63832,0.69675601
-30.263817,149.860414,10.6,245.63832,0.80138832
-30.263809,149.8604,10.6,245.57736,0.87510653
-30.263804,149.860388,10.6,245.60784,1.16579409
-30.263798,149.860373,10.6,245.57736,0.98796109
-30.263797,149.860369,10.6,245.54688,3.11148988
-30.263805,149.860495,10.6,245.63832,0.00647627
-30.263802,149.860481,10.6,245.63832,0.00574311
-30.2638,149.860386,10.6,245.57736,0.17070233
-30.263794,149.860367,10.6,245.57736,0.2673651
-30.263789,149.860348,10.6,245.54688,0.37842445
-30.263784,149.86033,10.6,245.54688,0.51078285
-30.26378,149.860311,10.6,245.57736,0.65527301
-30.263775,149.860293,10.6,245.54688,0.78181048
-30.263769,149.860274,10.6,245.5164,0.89464475
-30.263764,149.860256,10.6,245.5164,1.03364032
-30.263758,149.860238,10.6,245.5164,1.12241924
-30.263751,149.86022,10.6,245.5164,1.16750365
-30.263745,149.860202,10.6,245.5164,1.21753952
-30.263739,149.860184,10.6,245.5164,1.22599466
-30.263733,149.860166,10.6,245.45544,1.19460641
-30.263726,149.860149,10.6,245.48592,2.35475525
-30.263695,149.860143,10.6,245.48592,1.17374313
-30.263689,149.860124,10.6,245.48592,2.1060143
-30.263684,149.860104,10.6,245.45544,1.91327639
-30.263679,149.860086,10.6,245.48592,1.88468446
-30.263674,149.860067,10.6,245.48592,1.73040719
-30.263668,149.860049,10.6,245.45544,1.58446924
-30.263663,149.86003,10.6,245.45544,1.46696602
-30.263657,149.860012,10.6,245.45544,1.33012023
-30.263651,149.859994,10.6,245.45544,1.2093129
-30.263645,149.859974,10.6,245.42496,1.0480087
-30.263638,149.859955,10.6,245.45544,0.98729967
-30.263632,149.859935,10.6,245.39448,0.90544869
-30.263626,149.859915,10.6,245.42496,0.86242383
-30.263619,149.859896,10.6,245.42496,0.84595278
-30.263613,149.859876,10.6,245.42496,0.76857182
-30.263606,149.859857,10.6,245.39448,0.63159863
-30.263599,149.859832,10.6,245.30304,0.44440192
-30.263602,149.859746,10.6,245.24208,0.31960412
-30.263572,149.85974,10.6,245.364,0.03252968
-30.263595,149.859716,10.6,245.5164,0.02141968
-30.263593,149.859703,10.6,245.63832,0.03445867
-30.263591,149.859691,10.6,245.69928,0.02705643
-30.263587,149.859675,10.6,245.63832,0.01189003
-30.263579,149.859653,10.6,245.39448,0.00699735
-30.263571,149.859639,10.6,245.2116,0.00936569
-30.263562,149.859628,10.6,245.18112,0.01087089
-30.263575,149.859601,10.6,245.15064,0.00269367
-30.263499,149.859627,10.6,245.27256,0.07194552
-30.263493,149.859667,10.6,245.30304,0.05336618
-30.263477,149.859674,10.6,245.33352,0.09612154
-30.263454,149.859649,10.6,245.33352,0.08161044
-30.26344,149.859653,10.6,245.33352,0.26633677
-30.263427,149.859657,10.6,245.30304,0.36998507
-30.263414,149.859661,10.6,245.33352,0.46406219
-30.2634,149.859666,10.6,245.33352,0.60876976
-30.263388,149.859672,10.6,245.33352,0.81869037
-30.263375,149.859677,10.6,245.364,0.99312016
-30.263362,149.859682,10.6,245.33352,1.18456449
-30.263349,149.859688,10.6,245.364,1.40524353
-30.263336,149.859693,10.6,245.33352,1.61922776
-30.263323,149.859698,10.6,245.364,1.9706297
-30.26331,149.859704,10.6,245.364,2.10614699
-30.263294,149.859711,10.6,245.364,2.02711875
-30.263278,149.859717,10.6,245.33352,2.15948732
-30.263262,149.859724,10.6,245.364,2.36211006
-30.263247,149.859731,10.6,245.364,2.51638733
-30.263231,149.859737,10.6,245.33352,2.68239175
-30.263216,149.859744,10.6,245.364,2.78808095
-30.2632,149.85975,10.6,245.39448,2.9088048
-30.263185,149.859756,10.6,245.364,2.96882436
-30.263168,149.859763,10.6,245.364,2.80354495
-30.263153,149.85977,10.6,245.39448,2.99523177
-30.263137,149.859778,10.6,245.364,2.98338879
-30.263122,149.859785,10.6,245.364,3.08457635
-30.263106,149.859792,10.6,245.33352,2.98009251
-30.26309,149.859798,10.6,245.33352,3.00271571
-30.263073,149.859805,10.6,245.33352,2.77140554
-30.263054,149.859813,10.6,245.30304,2.67321545
-30.263036,149.859819,10.6,245.30304,2.84280447
-30.263019,149.859826,10.6,245.30304,2.92970447
-30.263001,149.859834,10.6,245.27256,2.86598535
-30.262984,149.859843,10.6,245.27256,2.97996555
-30.262967,149.85985,10.6,245.24208,2.98631263
-30.262949,149.859858,10.6,245.27256,3.13439367
-30.262932,149.859865,10.6,245.24208,3.0145105
-30.262914,149.859873,10.6,245.18112,3.03834787
-30.262897,149.85988,10.6,245.2116,3.21915908
-30.262879,149.859887,10.6,245.18112,3.08418896
-30.262861,149.859894,10.6,245.18112,3.22267492
-30.262844,149.859901,10.6,245.18112,3.24740619
-30.262826,149.859909,10.6,245.15064,3.19418523
-30.262808,149.859917,10.6,245.12016,3.22573733
-30.262791,149.859924,10.6,245.12016,3.26285743
-30.262773,149.859931,10.6,245.12016,3.30925757
-30.262756,149.859939,10.6,245.12016,3.45286598
-30.262739,149.859947,10.6,245.08968,3.60383893
-30.262721,149.859955,10.6,245.08968,3.48929009
-30.262704,149.859963,10.6,245.08968,3.59061423
-30.262525,149.860036,11.1,245.02872,3.20312979
-30.262456,149.860064,11.1,244.96776,3.32145747
-30.26242,149.860078,11.1,244.96776,3.17507769
-30.262333,149.860115,11.1,244.96776,3.07675205
-30.262297,149.860128,11.1,244.9068,3.47150674
-30.26228,149.860136,11.1,244.93728,3.23722629
-30.262264,149.860142,11.1,244.9068,3.35231239
-30.262249,149.860149,11.1,244.9068,3.24493449
-30.262235,149.860155,11.1,244.87632,2.85322772
-30.26222,149.860161,11.1,244.87632,2.41049327
-30.262205,149.860167,11.1,244.84584,2.07585986
-30.26219,149.860173,11.1,244.84584,1.58588579
-30.262175,149.86018,11.1,244.84584,1.25122979
-30.26216,149.860187,11.1,244.9068,0.99669024
-30.262142,149.860194,11.1,244.87632,0.67549876
-30.262123,149.860202,11.1,244.7544,0.53770657
-30.262106,149.860208,11.1,244.78488,0.48659086
-30.26209,149.860215,11.1,244.84584,0.4321191
-30.262071,149.860222,11.1,244.78488,0.33651172
-30.262054,149.860229,11.1,244.78488,0.31226106
-30.262037,149.860236,11.1,244.78488,0.26969787
-30.26202,149.860243,11.1,244.81536,0.21673562
-30.262001,149.860251,11.1,244.72392,0.16935807
-30.261983,149.860259,11.1,244.7544,0.13022387
-30.261965,149.860269,11.1,244.72392,0.09522596
-30.261946,149.860279,11.1,244.72392,0.06801854
-30.261927,149.860289,11.1,244.7544,0.04761298
-30.261909,149.860298,11.1,244.7544,0.03519564
-30.26189,149.860307,11.1,244.72392,0.0218604
-30.261871,149.860315,11.1,244.69344,0.01530417
-30.261852,149.860323,11.1,244.72392,0.01031872
-30.261833,149.86033,11.1,244.69344,0.00703913
-30.261813,149.860337,11.1,244.69344,0.00510139
-30.261794,149.860344,11.1,244.69344,0.00869777
-30.261775,149.860351,11.1,244.69344,0.01360371
-30.261755,149.860357,11.1,244.69344,0.02407702
-30.261736,149.860364,11.1,244.69344,0.04348887
-30.261717,149.860371,11.1,244.66296,0.06707169
-30.261698,149.860378,11.1,244.69344,0.09970718
-30.261679,149.860386,11.1,244.66296,0.12779928
-30.26166,149.860394,11.1,244.66296,0.1687368
-30.261641,149.860402,11.1,244.63248,0.20526745
-30.261622,149.860411,11.1,244.63248,0.2329635
-30.261604,149.860419,11.1,244.66296,0.27597522
-30.261585,149.860427,11.1,244.63248,0.28754838
-30.261566,149.860433,11.1,244.602,0.3276093
-30.261549,149.860438,11.1,244.602,0.38830979
-30.261533,149.860444,11.1,244.63248,0.43090218
-30.261513,149.860452,11.1,244.602,0.34293284
-30.261492,149.860462,11.1,244.602,0.33143734
-30.261471,149.860472,11.1,244.602,0.3510493
-30.26145,149.860481,11.1,244.57152,0.36197083
-30.26143,149.86049,11.1,244.57152,0.39055807
-30.261409,149.860499,11.1,244.57152,0.37911748
-30.261388,149.860508,11.1,244.602,0.40357667
-30.261367,149.860516,11.1,244.54104,0.41189784
-30.261346,149.860525,11.1,244.602,0.4333139
-30.261325,149.860534,11.1,244.57152,0.42497846
-30.261305,149.860543,11.1,244.54104,0.45083762
-30.261283,149.860552,11.1,244.51056,0.43873676
-30.261263,149.86056,11.1,244.54104,0.45560023
-30.261242,149.860569,11.1,244.54104,0.4493431
-30.261221,149.860578,11.1,244.54104,0.46207382
-30.261201,149.860586,11.1,244.54104,0.45244728
-30.26118,149.860593,11.1,244.54104,0.45720989
-30.261158,149.860601,11.1,244.57152,0.43283598
-30.261137,149.860609,11.1,244.51056,0.45720989
-30.261115,149.860618,11.1,244.48008,0.44026546
-30.261095,149.860627,11.1,244.48008,0.46039602
-30.261074,149.860637,11.1,244.51056,0.45090332
-30.261053,149.860646,11.1,244.4496,0.44784656
-30.261033,149.860655,11.1,244.51056,0.47029701
-30.261012,149.860664,11.1,244.48008,0.43109326
-30.260991,149.860672,11.1,244.48008,0.4333139
-30.26097,149.86068,11.1,244.48008,0.39225182
-30.260944,149.86069,11.1,244.4496,0.3065965
-30.260928,149.860696,11.1,244.4496,0.44797011
-30.260907,149.860704,11.1,244.41912,0.32452557
-30.260881,149.860712,11.1,244.48008,0.25049587
-30.260863,149.860718,11.1,244.41912,0.33908103
-30.260842,149.860725,11.1,244.41912,0.2564836
-30.260822,149.860734,11.1,244.4496,0.23258761
-30.260798,149.860746,11.1,244.38864,0.16945046
-30.260777,149.860757,11.1,244.38864,0.18955874
-30.26076,149.860764,11.1,244.38864,0.45402376
-30.260735,149.860775,11.1,244.35816,0.26905111
-30.260724,149.860813,11.1,244.32768,0.18766315
-30.260732,149.860802,11.1,244.41912,0.04881976
-30.260757,149.860828,11.1,244.38864,0.04118129
-30.260755,149.860844,11.1,244.41912,0.08435414
-30.260727,149.860857,11.1,244.4496,0.05985885
-30.260724,149.860878,11.1,244.41912,0.13999066
-30.260721,149.8609,11.1,244.4496,0.18016816
-30.260719,149.860923,11.1,244.4496,0.2342186
-30.260716,149.860944,11.1,244.4496,0.29899125
-30.260713,149.860967,11.1,244.38864,0.33191888
-30.260708,149.860988,11.1,244.48008,0.41105031
-30.260702,149.86101,11.1,244.4496,0.42762703
-30.260696,149.861032,11.1,244.4496,0.46282267
-30.26069,149.861053,11.1,244.48008,0.50690202
-30.260683,149.861073,11.1,244.48008,0.53892251
-30.260677,149.861094,11.1,244.48008,0.54951288
-30.260671,149.861116,11.1,244.41912,0.54622015
-30.260665,149.861138,11.1,244.4496,0.58014147
-30.260658,149.861159,11.1,244.4496,0.59112112
-30.260653,149.86118,11.1,244.4496,0.61797678
-30.260648,149.861202,11.1,244.48008,0.63779528
-30.260642,149.861223,11.1,244.48008,0.65581209
-30.260636,149.861247,11.1,244.48008,0.62033282
-30.26063,149.86127,11.1,244.48008,0.64028991
-30.260624,149.861294,11.1,244.48008,0.62766793
-30.260617,149.861317,11.1,244.54104,0.66689936
-30.26061,149.861341,11.1,244.54104,0.66010546
-30.260603,149.861367,11.1,244.54104,0.62933986
-30.260595,149.861393,11.1,244.57152,0.61977846
-30.260586,149.861418,11.1,244.602,0.6373795
-30.260577,149.861444,11.1,244.54104,0.64139864
-30.260569,149.86147,11.1,244.51056,0.66413831
-30.260562,149.861495,11.1,244.54104,0.6886027
-30.260554,149.861523,11.1,244.57152,0.63759509
-30.260547,149.861549,10.3,244.57152,0.67307992
-30.26054,149.861575,10.3,244.63248,0.65973692
-30.260532,149.861601,10.3,244.63248,0.63136881
-30.260524,149.861626,10.3,244.69344,0.64937401
-30.260516,149.861652,10.3,244.66296,0.60208672
-30.260507,149.861679,10.3,244.66296,0.55849764
-30.260499,149.861705,10.3,244.69344,0.53809682
-30.260493,149.861731,10.3,244.72392,0.50110355
-30.260486,149.861758,10.3,244.72392,0.43920335
-30.260478,149.861785,10.3,244.72392,0.38607967
-30.260471,149.861811,10.3,244.78488,0.35136551
-30.260463,149.861837,10.3,244.78488,0.29958904
-30.260455,149.861863,10.3,244.78488,0.486278
-30.260529,149.861828,10.3,244.78488,0.05090105
-30.26053,149.861827,10.3,244.81536,0.61081261
-30.260538,149.861822,10.3,244.84584,0.17132549
-30.260552,149.861815,10.3,244.84584,0.10256182
-30.260559,149.861778,10.3,244.81536,0.07635158
-30.260578,149.86177,10.3,244.84584,0.17699684
-30.260597,149.861763,10.3,244.9068,0.24046359
-30.260617,149.861756,10.3,244.84584,0.30540631
-30.260636,149.861748,10.3,244.87632,0.38522841
-30.260655,149.86174,10.3,244.87632,0.45810946
-30.260674,149.861732,10.3,244.84584,0.52231419
-30.260693,149.861724,10.3,244.84584,0.58097406
-30.260712,149.861716,10.3,244.84584,0.60566531
-30.260731,149.861708,10.3,244.81536,0.64378261
-30.260749,149.8617,10.3,244.84584,0.68716419
-30.260768,149.861692,10.3,244.84584,0.69506263
-30.260787,149.861684,10.3,244.87632,0.70208346
-30.260806,149.861676,10.3,244.84584,0.69410524
-30.260825,149.861668,10.3,244.84584,0.68459054
-30.260844,149.86166,10.3,244.84584,0.69410524
-30.260863,149.861652,10.3,244.81536,0.70559388
-30.260882,149.861644,10.3,244.84584,0.7091043
-30.260901,149.861636,10.3,244.87632,0.72267655
-30.26092,149.861628,10.3,244.84584,0.6956477
-30.260939,149.86162,10.3,244.78488,0.7301668
-30.260958,149.861612,10.3,244.81536,0.71091801
-30.260977,149.861604,10.3,244.81536,0.75286206
-30.260995,149.861597,10.3,244.84584,0.7707018
-30.261014,149.861589,10.3,244.81536,0.76000535
-30.261033,149.861581,10.3,244.81536,0.76351576
-30.261052,149.861573,10.3,244.84584,0.77594509
-30.261071,149.861565,10.3,244.7544,0.73666686
-30.261089,149.861557,10.3,244.84584,0.79623787
-30.261108,149.861549,10.3,244.81536,0.7617805
-30.261127,149.861541,10.3,244.84584,0.76527097
-30.261146,149.861534,10.3,244.84584,0.74069805
-30.261165,149.861526,10.3,244.87632,0.73155464
-30.261183,149.861518,10.3,244.9068,0.7239926
-30.261202,149.86151,10.3,244.84584,0.66341036
-30.261221,149.861502,10.3,244.9068,0.67118363
-30.26124,149.861494,10.3,244.87632,0.65520306
-30.261259,149.861486,10.3,244.9068,0.61775366
-30.261278,149.861478,10.3,244.87632,0.5830484
-30.261297,149.86147,10.3,244.87632,0.56166677
-30.261315,149.861462,10.3,244.9068,0.54866598
-30.261334,149.861455,10.3,244.9068,0.49975577
-30.261353,149.861447,10.3,244.87632,0.4563742
-30.261371,149.861439,10.3,244.9068,0.43265893
-30.26139,149.861431,10.3,244.93728,0.36683861
-30.261404,149.861425,10.3,244.9068,0.4151617
-30.261316,149.861411,10.3,244.9068,0.05090105
-30.261287,149.861401,10.3,244.93728,0.01981644
-30.261311,149.861379,10.3,244.9068,0.03559246
-30.261306,149.86136,10.3,244.87632,0.09698714
-30.261301,149.861341,10.3,244.81536,0.12827065
-30.261295,149.861323,10.3,244.84584,0.16734592
-30.261289,149.861304,10.3,244.78488,0.2036042
-30.261284,149.861287,10.3,244.84584,0.26999688
-30.261279,149.861268,10.3,244.81536,0.30122266
-30.261274,149.861251,10.3,244.78488,0.35339873
-30.261268,149.861232,10.3,244.81536,0.36524943
-30.261262,149.861214,10.3,244.78488,0.39660402
-30.261256,149.861196,10.3,244.78488,0.41357104
-30.26125,149.861178,10.3,244.78488,0.43091575
-30.261243,149.86116,10.3,244.78488,0.44974216
-30.261236,149.861138,10.3,244.78488,0.38869893
-30.261232,149.861124,10.3,244.7544,0.6081798
-30.261225,149.861102,10.3,244.7544,0.41422924
-30.26122,149.861088,10.3,244.7544,0.64240637
-30.261212,149.861066,10.3,244.69344,0.43529175
-30.261206,149.861049,10.3,244.72392,0.52923147
-30.2612,149.861031,10.3,244.72392,0.5441394
-30.261194,149.861013,10.3,244.72392,0.54082367
-30.261187,149.860995,10.3,244.69344,0.52827037
-30.261181,149.860976,10.3,244.63248,0.5232628
-30.261175,149.860959,10.3,244.66296,0.56282019
-30.26117,149.860942,10.3,244.69344,0.57761627
-30.261164,149.860923,10.3,244.63248,0.52157051
-30.261158,149.860905,10.3,244.602,0.55433336
-30.261151,149.860886,10.3,244.602,0.56060884
-30.261146,149.86087,10.3,244.69344,0.61754952
-30.261139,149.860851,10.3,244.66296,0.57573216
-30.261133,149.860834,10.3,244.63248,0.61299409
-30.261129,149.860815,10.3,244.54104,0.5919862
-30.261125,149.860797,10.3,244.63248,0.61517556
-30.26112,149.860779,10.3,244.602,0.5747577
-30.261114,149.860762,10.3,244.54104,0.56655083
-30.26111,149.860749,10.3,244.57152,0.67996121
-30.261104,149.860735,10.3,244.57152,0.57536367
-30.261099,149.860722,10.3,244.57152,0.50530861
-30.261037,149.860627,10.3,244.51056,0.0715796
-30.261032,149.860595,10.3,244.4496,0.02731276
-30.261011,149.860593,10.3,244.48008,0.02684891
-30.260996,149.860594,10.3,244.41912,0.02213089
-30.260993,149.860595,10.3,244.41912,0.09397117
-30.261019,149.860711,10.3,244.48008,0.1822586
-30.261044,149.860737,10.3,244.51056,0.06544421
-30.261018,149.860749,10.3,244.54104,0.11834494
-30.261021,149.860772,10.3,244.51056,0.23269052
-30.261023,149.860794,10.3,244.57152,0.30540631
-30.261025,149.860815,10.3,244.54104,0.37989565
-30.261029,149.860837,10.3,244.48008,0.44707068
-30.261034,149.860857,10.3,244.602,0.54229197
-30.261041,149.860878,10.3,244.54104,0.55991156
-30.261047,149.860898,10.3,244.602,0.63753566
-30.261053,149.860919,10.3,244.602,0.64944835
-30.261059,149.86094,10.3,244.602,0.68716419
-30.261065,149.860961,10.3,244.54104,0.69443577
-30.261071,149.860981,10.3,244.57152,0.75397182
-30.261077,149.861002,10.3,244.63248,0.76540099
-30.261084,149.861022,10.3,244.57152,0.76167597
-30.261091,149.861042,10.3,244.602,0.79179413
-30.261098,149.861062,10.3,244.69344,0.80932671
-30.261106,149.861086,10.3,244.66296,0.66067487
-30.261112,149.861104,10.3,244.57152,0.94277599
-30.261118,149.861123,10.3,244.69344,0.83399414
-30.261126,149.861147,10.3,244.72392,0.66748595
-30.261131,149.861164,10.3,244.66296,0.93673128
-30.26114,149.861188,10.3,244.66296,0.62171998
-30.261146,149.861207,10.3,244.81536,0.76931462
-30.261154,149.861229,10.3,244.63248,0.70492037
-30.26116,149.861248,10.3,244.7544,0.75191806
-30.261166,149.861268,10.3,244.7544,0.71638516
-30.261172,149.86129,10.3,244.69344,0.67625682
-30.261178,149.86131,10.3,244.7544,0.69861692
-30.261184,149.86133,10.3,244.7544,0.68813066
-30.261189,149.861352,10.3,244.7544,0.63262735
-30.261195,149.861372,10.3,244.7544,0.64135324
-30.261203,149.861392,10.3,244.7544,0.5863047
-30.261211,149.86141,10.3,244.84584,0.54122636
-30.261181,149.861412,10.3,244.78488,0.08522967
-30.261151,149.861401,10.3,244.81536,0.05614087
-30.261141,149.861408,10.3,244.87632,0.12627376
-30.261146,149.861439,10.3,244.78488,0.08271421
-30.261132,149.861446,10.3,244.78488,0.21143513
-30.261117,149.861453,10.3,244.78488,0.26335761
-30.261103,149.861459,10.3,244.78488,0.3493663
-30.261087,149.861465,10.3,244.7544,0.38280379
-30.261071,149.861472,11.6,244.72392,0.42939832
-30.261054,149.861478,11.6,244.72392,0.47296877
-30.261038,149.861485,11.6,244.72392,0.52869536
-30.261022,149.861492,11.6,244.72392,0.61226779
-30.261005,149.861499,11.6,244.72392,0.62511257
-30.260986,149.861507,11.6,244.72392,0.60895979
-30.260966,149.861516,11.6,244.69344,0.57819867
-30.260946,149.861524,11.6,244.72392,0.62676631
-30.260926,149.861533,11.6,244.72392,0.62437367
-30.260906,149.861541,11.6,244.69344,0.65430462
-30.260886,149.861549,11.6,244.72392,0.67720529
-30.260866,149.861557,11.6,244.72392,0.64838804
-30.260847,149.861566,11.6,244.72392,0.6532261
-30.260827,149.861574,11.6,244.7544,0.6370746
-30.260806,149.861583,11.6,244.72392,0.56937993
-30.260786,149.861591,11.6,244.72392,0.58233112
-30.260766,149.8616,11.6,244.69344,0.55826959
-30.260747,149.861608,11.6,244.72392,0.55514112
-30.260726,149.861616,11.6,244.72392,0.50590277
-30.260706,149.861625,11.6,244.7544,0.49072847
-30.260687,149.861633,11.6,244.7544,0.47296877
-30.260666,149.861641,11.6,244.72392,0.42454039
-30.260646,149.861649,11.6,244.7544,0.40239734
-30.260626,149.861658,11.6,244.7544,0.35761617
-30.260606,149.861667,11.6,244.7544,0.30414834
-30.260585,149.861675,11.6,244.72392,0.51325032
-30.260614,149.8614,11.6,244.54104,0.11650844
-30.260641,149.861422,11.6,244.54104,0.12749853
-30.260658,149.861414,11.6,244.54104,0.35886092
-30.260675,149.861407,11.6,244.602,0.25467549
-30.260682,149.86137,11.6,244.57152,0.18440332
-30.260699,149.861362,11.6,244.57152,0.41059635
-30.260716,149.861354,11.6,244.602,0.50349145
-30.260734,149.861347,11.6,244.602,0.59824445
-30.260752,149.861339,11.6,244.602,0.66215628
-30.260772,149.861331,11.6,244.66296,0.69029138
-30.260793,149.861323,11.6,244.63248,0.74444553
-30.260813,149.861314,11.6,244.66296,0.80528194
-30.260833,149.861306,11.6,244.66296,0.85066489
-30.260854,149.861297,11.6,244.63248,0.89510236
-30.260874,149.861289,11.6,244.63248,0.97737633
-30.260895,149.86128,11.6,244.602,0.97585825
-30.260915,149.861271,11.6,244.602,1.04048506
-30.260935,149.861263,11.6,244.602,1.04222374
-30.260956,149.861255,11.6,244.602,1.06152131
-30.260976,149.861246,11.6,244.602,1.05343045
-30.260996,149.861238,11.6,244.66296,1.06488078
-30.261016,149.861229,11.6,244.63248,1.01783065
-30.261036,149.861221,11.6,244.66296,0.96281277
-30.261056,149.861212,11.6,244.63248,0.87412314
-30.261015,149.860963,11.6,244.51056,0.34202287
-30.260999,149.86097,11.6,244.51056,0.27589845
-30.260978,149.860981,11.6,244.48008,0.28729921
-30.260957,149.86099,11.6,244.48008,0.36854709
-30.260937,149.860999,11.6,244.51056,0.46587881
-30.260915,149.861008,11.6,244.51056,0.52517961
-30.260895,149.861016,11.6,244.48008,0.60039265
-30.260874,149.861024,11.6,244.51056,0.65423575
-30.260853,149.861033,11.6,244.51056,0.67720529
-30.260832,149.861042,11.6,244.54104,0.67953245
-30.260812,149.861051,11.6,244.48008,0.6819081
-30.26079,149.861059,11.6,244.48008,0.64802864
-30.260769,149.861068,11.6,244.4496,1.21927664
-30.260758,149.861106,11.6,244.48008,0.7207682
-30.260578,149.861563,11.6,244.57152,0.0762483
-30.260595,149.861588,11.6,244.57152,0.09128086
-30.260613,149.861578,11.6,244.63248,0.10849284
-30.26062,149.861536,11.6,244.66296,0.08747235
-30.260633,149.861526,11.6,244.66296,0.28378126
-30.260647,149.861518,11.6,244.63248,0.38950369
-30.260663,149.861509,11.6,244.66296,0.42701556
-30.260683,149.861501,11.6,244.66296,0.47852458
-30.260702,149.861493,11.6,244.63248,0.57186224
-30.260722,149.861485,11.6,244.66296,0.65984105
-30.260743,149.861477,11.6,244.69344,0.69563264
-30.260766,149.861468,11.6,244.69344,0.7349175
-30.260788,149.861459,11.6,244.69344,0.78541481
-30.260811,149.861449,11.6,244.66296,0.85764726
-30.260833,149.86144,11.6,244.66296,0.8971523
-30.260855,149.86143,11.6,244.69344,0.96403041
-30.260877,149.861421,11.6,244.72392,0.96805628
-30.260899,149.861411,11.6,244.69344,0.98976157
-30.260922,149.861401,11.6,244.66296,0.9889347
-30.260944,149.861392,11.6,244.66296,0.99844369
-30.260966,149.861383,11.6,244.69344,1.00083198
-30.260989,149.861374,11.6,244.66296,0.99352663
-30.261011,149.861364,11.6,244.69344,0.99293934
-30.261033,149.861355,11.6,244.69344,0.95358608
-30.261055,149.861346,11.6,244.72392,0.9387004
-30.261077,149.861336,11.6,244.69344,0.85518873
-30.261059,149.861066,11.6,244.602,0.07524503
-30.261035,149.861049,11.6,244.63248,0.0939058
-30.261031,149.861052,11.6,244.72392,0.56851802
-30.261039,149.861084,11.6,244.69344,0.12279989
-30.26102,149.861097,11.6,244.63248,0.22492601
-30.261005,149.861104,11.6,244.602,0.38697445
-30.260987,149.861112,11.6,244.602,0.40251559
-30.26097,149.861118,11.6,244.63248,0.50226059
-30.260948,149.861126,11.6,244.63248,0.47757561
-30.26093,149.861132,11.6,244.54104,0.61612403
-30.260912,149.861139,11.6,244.57152,0.70228696
-30.260894,149.861146,11.6,244.602,0.74143885
-30.260875,149.861155,11.6,244.602,0.72370503
-30.260855,149.861164,11.6,244.57152,0.70334303
-30.260835,149.861173,11.6,244.54104,0.7300369
-30.260814,149.861181,11.6,244.57152,0.75406849
-30.260795,149.861189,11.6,244.602,0.78387132
-30.260778,149.861196,11.6,244.57152,0.9346225
-30.260755,149.861206,11.6,244.57152,0.63753063
-30.260734,149.861214,11.6,244.54104,0.71722924
-30.260714,149.861223,11.6,244.57152,1.33840099
-30.260704,149.861261,11.6,244.54104,0.76154032
-30.260744,149.860951,11.6,244.51056,0.09482936
-30.260769,149.860972,11.6,244.4496,0.09073666
-30.260786,149.860964,11.6,244.48008,0.12227318
-30.260791,149.860927,11.6,244.51056,0.10139401
-30.260808,149.860918,11.6,244.51056,0.243832
-30.260824,149.860911,11.6,244.51056,0.31856988
-30.260841,149.860903,11.6,244.51056,0.3928377
-30.260857,149.860896,11.6,244.54104,0.47127152
-30.260874,149.860889,11.6,244.51056,0.52769243
-30.260891,149.860883,11.6,244.51056,0.56530242
-30.260908,149.860876,11.6,244.51056,0.60196025
-30.260925,149.860869,11.6,244.48008,0.58291088
-30.260941,149.860862,11.6,244.54104,0.57621853
-30.260958,149.860855,11.6,244.54104,0.51706842
-30.260964,149.860771,11.6,244.57152,0.00195442
-30.260945,149.860775,11.6,244.48008,0.00349977
-30.260924,149.860777,11.6,244.51056,0.00334422
-30.260906,149.86078,11.6,244.51056,0.0075245
-30.260887,149.860785,11.6,244.51056,0.00708189
-30.260869,149.860792,11.6,244.48008,0.01142963
-30.260842,149.860805,11.6,244.48008,0.00699954
-30.26082,149.860815,11.6,244.38864,0.00885236
-30.260799,149.860824,11.6,244.48008,0.01216081
-30.260757,149.860669,11.6,244.35816,0.00442618
-30.260771,149.860666,11.6,244.41912,0.0098682
-30.260791,149.860661,11.6,244.38864,0.01337689
-30.260813,149.860653,11.6,244.41912,0.02235001
-30.260834,149.860643,11.6,244.4496,0.03992594
